imdb_id,title,year,runtime,rating,votes,plot
tt0347779,Pinjar: Beyond Boundaries...,(2003),188 min,7.9,2807,"In the days leading up to Partition, a Hindu woman is abducted by a Muslim man. Soon, she finds herself not only forced into marriage, but living in a new country as the borders between India and Pakistan are drawn."
tt3726012,Mastizaade,(2016),119 min,2.4,2805,Sunny Kele and Aditya Chothia are two spoiled bachelors who are sex addicts. Their life takes an unexpected turn after they meet twin sisters Lily and Laila who treat sex addicts at their clinic.
tt0337971,Deewangee,(2002),169 min,6.5,2799,A lawyer tried to defend a person accused of murder who is diagnosed with Split personality disorder.
tt0230347,Jaanwar,(1999),172 min,5.9,2794,"A ruthless criminal mends his criminal ways after he meets an abandoned child and takes utmost care of him. However, the shadows of the past continues to haunt him."
tt0069671,Abhimaan,(1973),122 min,7.8,2792,"A popular singer convinces his new wife to enter show-business, but his pride is wounded when she outshines him."
tt5943306,Freaky Ali,(2016),120 min,4.9,2789,A debt collector becomes a golfing sensation.
tt0081491,Shaan,(1980),181 min,7.0,2786,Two brothers go after the international mafia kingpin who murdered their cop brother. They are later joined by another man who wants revenge against the gangster.
tt5785116,Begum Jaan,(2017),128 min,5.5,2785,The story of eleven prostitutes who refuse to part ways with their brothel and each other during the partition between India and Pakistan.
tt8426854,Jalebi,(2018),112 min,6.0,2777,A woman boards an overnight train and gets placed in a compartment with her former lover and his wife.
tt6078866,Soni,(2018),97 min,7.1,2776,"While fighting crimes against women in Delhi, a short-fused policewoman and her level-headed female boss grapple with gender issues in their own lives."
tt1039989,Sunday,(I) (2008),135 min,5.4,2773,"An amnesiac woman fears a missing day in her life may connect her to a crime, and tries to retrace her steps between Saturday evening and Monday morning."
tt0048613,Shree 420,(1955),168 min,7.9,2770,"When a young man from a small town decides to make it big in a city, he faces several challenges."
tt0083081,Silsila,(1981),182 min,7.2,2764,"SILSILA is a love story, thwarted by society's demands, which reappears as adultery but can it survive in the face of society?"
tt9248996,Sharma Ji Ki Lag Gayi,(2019),122 min,4.7,2759,"Professor Sharma Ji (Brijendra Kala) is quite a prude, but happens to be the sex columnist of 'Jhunjhuna Samachar', a weekly newspaper owned by the wealthy and influential Murli (Krishna ...                See full summary »"
tt2796318,Mickey Virus,(2013),135 min,6.1,2759,When Delhi Police comes across an unusual case revolving around hacking they seek help of an expert who thinks like them only to come across a lazy hacker Mickey Arora.
tt9378950,Ghost,(I) (2019),130 min,5.0,2734,"The story of the film follows Karan Khanna, a politician of Indian origin in the United Kingdom, who is accused of killing his wife. He tells his lawyer that a spirit committed the murder and should be tried."
tt1242782,Luck,(I) (2009),141 min,4.8,2727,"An underworld kingpin recruits people endowed with 'Luck' from across the globe to take part in a series of challenges designed to test their 'Luck' factor, as gamblers around the world bet on them."
tt1242530,What's Your Raashee?,(2009),195 min,4.8,2726,"A young man has only ten days to locate his soulmate as dictated by the stars, otherwise he could lose a fortune. He thus embarks on a journey through love, looking through twelve girls to find the one who fits his horoscope."
tt5050788,Loev,(2015),92 min,5.8,2723,"A weekend trip between friends takes a sudden turn, making them each question what love is and what it means to them."
tt8108208,Why Cheat India,(2019),121 min,6.1,2720,"The movie focuses on existing malpractices in country's education system, the whole concept of buying your way through education, jobs and earnings. Even with an evolving education system, ...                See full summary »"
tt6296236,Running Shaadi,(2017),114 min,6.5,2716,"Two friends, Ram Bharose and tech genius Cyberjeet, create a website that helps lovers to elope. The site is an instant hit; young couples line up for the opportunity to escape strict families and run away with the ones they love."
tt1176960,One Two Three,(2008),135 min,5.3,2702,"Three strangers with the same name, Laxminarayan, travel to Pondi with their tasks. Chaos ensues when they are mistaken for each other as they stay in the same hotel."
tt0118957,Deewana Mastana,(1997),140 min,6.6,2689,Chaos ensues when a small time crook and a mental patient tries to win heart of a beautiful woman with comical outcomes.
tt7624840,Paharganj,(2019),108 min,4.5,2688,"Coming from the streets of Paharganj, the movie depicts a woman's search for her lost love, a man's attempt to regain his lost enigma and dealing with his brother's untimely death, an unexpected political murder, and raging gang war."
tt9105014,Notebook,(I) (2019),115 min,6.9,2684,"An ex-army officer, Kabir, becomes a teacher in Kashmir in a school that is in a miserable condition. Things take a turn when Kabir finds a notebook, left behind by the previous year's teacher Firdaus (Pranutan Bahl)."
tt0120456,Virasat,(1997),165 min,7.4,2684,"After completing his studies in London, England, Shakti Thakur returns home to India in a small town where his family resides. Accompanying him is his leggy girlfriend, Anita, who he is in ...                See full summary »"
tt0293342,Lajja,(2001),202 min,6.6,2668,The lives of four women from different places are the victims of male chauvinism and marital abuse. They decide to fight for their rights and dignity against the social norms and injustice.
tt0114726,Trimurti,(1995),187 min,4.8,2662,"After being framed, a policewoman languishing in prison hopes that her three sons will deliver justice and restore her honor."
tt2939912,Traffic,(I) (2016),104 min,6.7,2655,An emotional thriller based on a road trip from Mumbai to Pune. Inspired from the real events that happened in Chennai
tt4675030,Great Grand Masti,(2016),134 min,3.6,2653,"Amar, Meet and Prem go into a small town where they encounter a 'femme fatale' in the form of Ragini. Ragini is everything they had dreamed of, but she slowly turns into their worst nightmare!"
tt0098168,Ram Lakhan,(1989),174 min,6.8,2649,"Ram Lakhan is the story of two brothers who part ways due to their ideological differences, but how they come to each other's rescue as the story unfolds."
tt1890513,Ragini MMS,(2011),93 min,5.1,2643,"Out to relax and have fun at a farmhouse, a couple experience horror at the hands of an unknown entity."
tt15715122,Dybbuk: The Curse Is Real,(2021),112 min,5.0,2635,"Mahi, a newly married woman, brings an antique Jewish box into her home. When Mahi and her husband Sam begin to have paranormal experiences, they soon learn that the box is a dybbuk ...                See full summary »"
tt0267363,Chandni Bar,(2001),150 min,7.6,2633,"A displaced woman is forced to become a beer-bar dancer, and sire children of a gangster."
tt0295682,The Warrior,(2001),86 min,6.7,2630,"In feudal India, a warrior (Khan) who renounces his role as the longitme enforcer to a local lord becomes the prey in a murderous hunt through the Himalayan mountains."
tt2357489,Zanjeer,(2013),137 min,3.3,2625,ACP Vijay Khanna is transferred to Mumbai where he will have do deal with the oil mafia led by Rudra Pratap Teja.
tt0808306,Honeymoon Travels Pvt. Ltd.,(2007),118 min,6.1,2624,"Six newly-married, diverse, honeymooning couples face marital bliss and discord, finding out more about themselves, their significant others and life in this happy-go-lucky, quirky drama."
tt0422236,Fida,(2004),122 min,5.4,2620,"A young man is hellbent to destroy his arch enemy and his lover, who destroyed his life."
tt1120897,Dhan Dhana Dhan Goal,(2007),167 min,5.0,2618,"Jaidev and Kavita Bhasin live a middle-classed lifestyle in Southall, England, along with their son, Sunny. During the mid-80s Jaidev was a huge fan of the all-Asian Southall Football Club,...                See full summary »"
tt0328671,Yeh Hai Jalwa,(2002),165 min,4.8,2618,"Raj Saxena (Salman Khan) goes to London, expecting his long-lost dad (Rishi Kapoor) to warmly greet him, but things do not go as planned."
tt0156985,Sadak,(1991),134 min,6.4,2612,"A taxi driver with a tragic past sees an opportunity for redemption when he encounters a woman sold into prostitution. Wanting to help her escape, he has to deal with the wrath of the brothel madam."
tt0084385,Namak Halaal,(1982),171 min,7.2,2602,"Brought up by his grandfather, Arjun Singh moves to the city in search of a new job and life. While in the city he meets Bhairon, who helps him find a job as a singer in a 5-star hotel owned by Raja."
tt1451797,Rann,(2010),137 min,6.9,2598,The revered chief of a news agency tries to maintain journalistic integrity as his bureau and a rival agency vie for viewers following a terrorist attack.
tt1191138,Thoda Pyaar Thoda Magic,(2008),145 min,4.9,2594,"An angel, a man and 4 orphans come together to bring you a story filled with fun, excitement, tears, love and magic."
tt2429640,Murder 3,(2013),124 min,4.9,2590,"A hot-shot fashion and wildlife photographer Vikram gets into a relationship with Nisha. She moves in with him in his palatial house outside of the city. The old world house, made decades ...                See full summary »"
tt4467202,Hero,(V) (2015),145 min,3.5,2589,"A boy and a girl find themselves stuck in a whirlpool of such intense love that they would do anything, go to any extent and face all odds for the one they love."
tt1060249,Drona,(2008),138 min,2.0,2589,"A young man learns he is the latest in line of a dynasty of ancestral warriors dedicated to guarding a mystic source of cosmic energy, and the time has come for him to take the role."
tt1182884,Dulha Mil Gaya,(2010),152 min,4.2,2579,A man marries so he can inherit his father's wealth.
tt2094854,Inkaar,(2013),125 min,6.1,2578,"At a leading ad agency, the battle for the top job between Rahul Verma, the advertising CEO, and Maya Luthra, his ambitious protégée, takes an ugly turn when Maya files a sexual harassment complaint against Rahul."
tt0449228,Dosti: Friends Forever,(2005),136 min,5.3,2571,"Karan Thapar, a wealthy young man, is saved by Raj Malhotra, a poor guy, from a near-death accident, which gives rise to their unending tale of friendship and brotherhood."
tt4545630,Sardaar Gabbar Singh,(2016),164 min,4.6,2563,A kingdom called Rathanpur was taken ruthlessly by a feudal lord named Bhairav Singh. The princess of that empire was in a hopeless situation until a maverick cop named Sardaar Gabbar Singh came along.
tt0475645,Vaah! Life Ho Toh Aisi!,(2005),153 min,4.6,2562,Adi Chachu faces a dilemma - and it's a big one! What if YOU were told by the God of Death himself you had only 15 minutes of life left? What would YOU do?!
tt2679480,Sulemani Keeda,(2014),89 min,7.1,2559,"This is a Bromantic Comedy about two struggling writers who peddle their mediocre screenplay, ""Sulemani Keeda"" in Bollywood. Perenially hungry and horny, they lie, drink, hit on ...                See full summary »"
tt0346507,Andaaz,(2003),145 min,5.2,2545,"Loyalty, Respect, commitment and love. What is Love? Loyalty, respect, commitment and friendship. Friendship and Love... Love and Friendship... So much in common, yet so different in emotion!"
tt1039995,U Me Aur Hum,(2008),156 min,5.8,2540,"Ajay's life turns upside down when he learns that his wife Piya has Alzheimer and he has no option, but to leave his wife in a mental hospital."
tt1738293,Khichdi: The Movie,(2010),120 min,7.2,2539,"In order to immortalize his love, a groom decides to create conflict between his and his to-be bride's families."
tt0247911,Aap Mujhe Achche Lagne Lage,(2002),180 min,3.1,2539,"The daughter of a rich criminal industrial tycoon falls in love with a college boy. The tycoon, what a surprise, objects..."
tt4979082,Jai Gangaajal,(2016),149 min,5.8,2533,A newly appointed Senior Inspector finds herself against very powerful goons and having people from her own department against her.
tt1431122,No Problem,(I) (2010),139 min,4.3,2532,"Bank robbers, diamond thieves, a minister's homicide, and a hyper wife are just some of the challenges faced by a bumbling senior police officer."
tt8852558,Mitron,(2018),119 min,6.9,2519,"In order to bring stability in Jai's life, his father decides to get him married. However, fate has other plans."
tt13491620,Unpaused,(2020),113 min,7.0,2519,"An anthology that brings together 5 unique creators of Hindi cinema featuring stories of love, new beginnings, second chances, and a glimmer of hope. Set and filmed in the times of the Covid-19 lockdown."
tt0363472,Bewafaa,(2005),151 min,4.1,2516,"Anjali sacrifices her love for Raja after her sister's death and marries her brother-in-law. Years later, she meets Raja and is torn between him and her loyalties."
tt0082162,Chashme Buddoor,(1981),145 min,7.9,2485,"Two womanizing slackers, Omi and Jai (Rakesh Bedi and Ravi Baswani respectively) attempt to woo the new girl in the neighbourhood, and fail - miserably. Their third room-mate, shy, and a ...                See full summary »"
tt8406866,S.P. Chauhan,(2019),136 min,5.2,2474,"The film is based on the life of Shri S.P. Chauhan (Suraj Pal Chauhan), a famous social worker from Karnal, Haryana. It highlights his journey from poverty to prosperity in adverse ...                See full summary »"
tt0985636,Laaga Chunari Mein Daag: Journey of a Woman,(2007),122 min,5.3,2471,A small town girl lands in big bad Mumbai to earn an honest living but faces a confrontation she would've never dreamt of in her wildest dreams.
tt0119427,Judaai,(1997),167 min,6.1,2469,"In order to attain wealth and a luxurious life, a greedy wife sells her husband to a rich woman. However she realizes that with a luxurious life, she has to pay a heavy price for this decision."
tt0278522,Jodi No. 1,(2001),180 min,5.8,2466,"Partners in crime Jai and Veeru set their next target on a rich businessman, Rai Bahadur. Things turn hilarious when both of them fall for his daughters."
tt0490170,Love Story 2050,(2008),180 min,2.6,2465,"With the help of his uncle, a man travels to the future to try and bring his girlfriend back to life."
tt9495690,Pagalpanti,(2019),149 min,3.2,2457,"3 men, considered as losers in their lives by the people, plan to get rich along with their girlfriends by fooling 2 gangsters and robbing their money."
tt8458202,Pihu,(2016),91 min,6.7,2453,"The social thriller starring the two year baby girl. She is living in a home where the adults are going through a complicated phase. Being a toddler, she is occasionally trapped in the accidental situations."
tt0338490,3 Deewarein,(2003),115 min,7.8,2448,"The story of a documentary movie-maker who films the reformation story of three hardened criminals within the prison walls - and in the process, finds redemption in her own life."
tt8304386,The Zoya Factor,(2019),134 min,4.3,2424,"Based on Anuja Chauhan's novel, Zoya Factor is a rom-com about Zoya, an advertising agent, and her relationship with the captain of Team India, Nikhil Khoda."
tt1034449,Kidnap,(2008),135 min,4.5,2423,A kidnapper has to settle a personal score with an influential businessman whose daughter he has kidnapped.
tt1706317,Tezz,(2012),121 min,4.0,2415,"To avenge his past, Aakash Rana plants a bomb in a train endangering the lives of 500 passengers."
tt3224288,Beyond the Clouds,(2017),120 min,6.9,2414,"A hedonistic teenager in Mumbai is busted for dealing drugs and goes to his estranged sister for help, but complications land her in jail."
tt5745450,Chef,(2017),133 min,5.6,2413,Chef Roshan Kalra sets out to find the true source of happiness and reignite his passion for food while being more present in his son's life.
tt0485513,"Main, Meri Patni... Aur Woh!",(2005),129 min,7.2,2407,"A short, nondescript man, Mithilesh Shukla marries a tall and beautiful woman. Now jealousy and Mithilesh's own insecurities threaten to wreck his happy home."
tt0079386,Kaala Patthar,(1979),176 min,7.6,2407,Inspired by a true mining tragedy the film is about people from all walks of life showing courage and character to fight the forces of nature.
tt0218533,Pukar,(2000),176 min,6.7,2396,A notorious terrorist manipulates an Indian army major's jilted lover into helping him obtain a classified military code.
tt1263679,Firaaq,(2008),101 min,7.3,2392,Chronicles the devastating impact on vulnerable Muslims in Gujarat after riots.
tt0121989,Baazi,(1995),183 min,6.4,2391,A tough and honest police officer wages a one-man war against terrorists and a corrupt politician who have planned to assassinate the chief minister of the state.
tt0300028,Indian,(2001),178 min,5.3,2379,"Brave Indian policeman Raj beats up, then arrests Muslim terrorist Khan. This gets him promoted, and he is congratulated by none other than his father-in-law, who is also a very high ...                See full summary »"
tt0983990,1971,(2007),136 min,8.1,2375,"Based on true facts, the film revolves around 6 brave soldiers who escape from the clutches of the Pakistan Army and risk death with honour and courage with sacrifice towards their journey home."
tt0082644,Laawaris,(1981),189 min,7.0,2363,"A man, abandoned as a baby and forced to live as an orphan, is unknowingly employed by his biological father."
tt0172519,Guddu,(1995),160 min,4.0,2362,"When Guddu and Salina end up in a car accident, Salina loses her sight. Guddu soon finds out that he has a brain tumour, and decides to donate his eyes to Salina."
tt1887763,Haunted - 3D,(2011),143 min,6.2,2354,A realtor finds himself accompanied by two ghostly entities inside a mansion. He learns of a violent event that took place years ago and is sent back in time to prevent it from happening.
tt0364621,Qayamat: City Under Threat,(2003),180 min,4.7,2344,"CBI officer Akram seeks to nab three terrorists, Ali, Abbas and Laila, who have held 213 tourists as hostage in Elphinstone Jail. For this, he seeks help from Rachit, a former associate of the trio."
tt0116690,Jeet,(1996),180 min,5.8,2344,"A hitman working for a crime boss falls for a woman but she is married off to her childhood friend. Later, when the woman's and her husband's life comes under threat from the crime boss, the hitman becomes their protector."
tt0085361,Coolie,(I) (1983),177 min,6.6,2344,"When Iqbal gets separated from his mother and brother by a flood, he becomes a coolie at Mumbai railway station. He then fights for the coolies rights and faces challenges from a businessman."
tt1772872,Game,(I) (2011),135 min,5.2,2343,"A wealthy man invites four people to his private island to blame three of them for his daughter's sudden death. The next morning, the wealthy man is found murdered."
tt0347167,The Hero: Love Story of a Spy,(2003),160 min,5.4,2321,Arun is an Indian undercover agent enlisted to stop ISI chief Ishaq Khan. The village girl Reshma helps him but endangers her own life.
tt2437954,Singh Saab the Great,(2013),134 min,5.7,2314,A tax collector willing to reform the society with the thought of change instead of revenge tries to control himself while attempting to teach a lesson to the man responsible behind his wife's death.
tt0892874,Halla Bol,(2008),142 min,6.0,2306,A popular Bollywood actor witnesses a murder but refuses to come forward to identify the killer(s).
tt7820846,Loveyatri,(2018),140 min,3.2,2302,"Sushrut, a garba teacher, who falls in love with NRI girl Michelle when she visits town during festival"
tt0356982,Paanch,(2003),130 min,7.6,2300,Add a Plot
tt0052954,Kaagaz Ke Phool,(1959),148 min,7.7,2300,"Suresh Sinha, a famous director, discovers star potential in Shanti, a woman he stumbled into one rainy evening, and casts her as the lead in a film. In a twist of fate, Shanti becomes a superstar and Suresh faces a decline in his career."
tt0369637,Kuch Naa Kaho,(2003),169 min,5.4,2297,"A man is coerced by his uncle to get married and assigns this task to his secretary. However the man falls for the secretary herself, who has a dark past."
tt0383975,Chameli,(2003),108 min,6.8,2295,"On a rainy night, when an investment banker's car breaks down in the red light district, he takes shelter where he meets and later befriends a prostitute."
tt0268401,Kahin Pyaar Na Ho Jaaye,(2000),159 min,4.4,2286,"Musician Prem Kapoor lives with his sister, Neelu, brother-in-law Vinod, his niece and a nephew. He has plans of getting married to his fiancee, Nisha; unfortunately on the wedding day ...                See full summary »"
tt0214841,Karz,(1980),159 min,7.4,2285,Ravi is killed by his wife after his marriage. He is reborn as Monty and is now a singer he goes to holiday in Ooty where he recollects his memories from previous life and inquires about his family from first life and his evil wife Kamini.
tt0422950,Phir Milenge,(2004),142 min,6.2,2279,Tamanna Sahni (Shilpa Shetty) is a dedicated staff member of a top advertising agency; her ideas and designs have mainly contributed to the agency's success. She leaves for a college ...                See full summary »
tt15128122,Escaype Live,(2022), ,7.8,2276,"The different journeys of six regular Indians as they struggle to win, fame and fortune on a social media app called Escaype Live. Will the lines between the real and virtual begin to blur as they gear up for the contest?"
tt7559180,99 Songs,(2019),128 min,6.6,2270,"Challenged to compose 100 songs before he can marry the girl he loves, a tortured but passionate singer-songwriter embarks on a poignant musical journey."
tt0078418,Trishul,(1978),167 min,7.6,2258,"An engineer visiting a town, has a brief affair with a local girl and walks off, leaving her with a child. The son grows up to avenge his deserted mother. Vijay is the angry young man playing the son."
tt4354740,Dharam Sankat Mein,(2015),129 min,6.3,2257,"At the age of 55, a Hindu man discovers that he was born Muslim and adopted by a Hindu family."
tt0860454,MP3: Mera Pehla Pehla Pyaar,(2007),118 min,7.0,2257,"Delhi-based Rohan Sood lives a wealthy lifestyle along with his businessman dad, Shekhar, and mom, Renu. He attends St. Lawrence High School and is friendly with Vasu, Sudhir and Javed, and...                See full summary »"
tt0196635,International Khiladi,(1999),175 min,4.8,2254,A crime boss is accused by a reporter of murdering her brother and raping her. He investigates the frame-up.
tt0116950,Maachis,(1996),160 min,7.7,2253,"A realistic, hard-hitting portrayal of terrorism and youth in the Punjab after the 1984 riots."
tt3488056,10.0 Earthquake,(2014),88 min,3.4,2252,"Los Angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger."
tt7384848,Missing,(I) (2018),120 min,5.8,2248,"Sushant Dubey checks in at a beach resort of Mauritius late night with his lovely wife Aparna and three-year-old daughter, Titli, who has high fever. As Aparna wakes up the next morning, ...                See full summary »"
tt1170404,Mere Baap Pehle Aap,(2008),163 min,5.4,2236,A son reunites his widowed father to the long lost lover of the latter and urges him to marry.
tt3619772,Hate Story 2,(2014),130 min,4.4,2226,A woman takes revenge on a powerful corrupt politician who forcefully abused her and left her for dead.
tt0096252,Tezaab,(1988),173 min,6.9,2223,"A college student, who wants to join the army and serve his country, becomes a criminal due to unforeseen circumstances."
tt1114725,Heroes,(2008),139 min,5.7,2218,"Two boys travel a thousand miles to deliver three letters as a part of their film school assignment. However, little do they know that the journey they have embarked upon will give a new meaning to their life."
tt0322653,Mere Yaar Ki Shaadi Hai,(2002),158 min,5.4,2217,Sanjay wakes up to the truth that he loves his best friend Sanjana reluctantly but surely and sets off on a noble mission - to break her wedding.
tt1558578,Knock Out,(2010),117 min,6.1,2216,"Hidden with a mysterious agenda, a sniper holds a businessman hostage in a closed phone booth, where he is ordered to obey the sniper or he will be killed."
tt0297241,Kyo Kii... Main Jhuth Nahin Bolta,(2001),131 min,5.3,2214,"Raj is a successful lawyer due to constant cheating and dishonesty. When his wife comes to know about this, she threatens to leave him. Fearful of his parents' divorce, Raj's son wishes that his father become unable to lie."
tt4699202,Gurgaon,(2017),107 min,6.5,2205,Based on true event this story revolves around kidnapping of Preeto which family has come to know from midnight call. The tales revolves as to how they family will be able to track Preeto..
tt8484942,India's Most Wanted,(2019),123 min,4.6,2203,A group of intelligence officers embark on a top secret mission to track down a wanted international criminal.
tt6711660,Babumoshai Bandookbaaz,(2017),122 min,6.9,2203,"The movie, filled with humor and romance, is a quirky ride into the life and times of a small time contract killer, Babu, played by Nawazuddin Siddiqui. The film spins around his love, his friends, his rivalries and his revenge."
tt5997928,Mukti Bhawan,(2016),102 min,7.0,2202,"Faced with his father's untimely and bizarre demand to go and die in the holy city of Varanasi and attain Salvation, a son is left with no choice but to embark on this journey."
tt11730940,Bamfaad,(2020),102 min,7.4,2200,A passionate love story set in Allahabad between Naate and Neelam who meet accidentally and fall in love. They make brave choices and go through a path of love and loss to be with each other.
tt8747548,Axone,(2019),104 min,6.9,2199,"In Delhi, friends from Northeast India prepare a pungent delicacy for a wedding party, sparking conflict and comedy with their unaccustomed neighbors."
tt0477857,Sehar,(2005),125 min,7.7,2190,"Ajay Kumar the newly appointed, honest SSP of Lucknow police cracks down on the nefarious cop-mafia nexus in Uttar Pradesh, but finds a cunning and ruthless adversary in Gajraj."
tt0137100,Maya,(1993),130 min,5.4,2187,"A beautiful, wealthy woman's insatiable appetite for romance leads to tragedy and a police investigation."
tt8954990,Mushkil,(2019),130 min,4.7,2179,"While vacationing in Greece, four friends are rattled by a series of supernatural incidents that get increasingly dangerous. They must now team up with their tour guide Vedant and a ...                See full summary »"
tt3848938,Mr. X,(2015),133 min,3.7,2176,"After gaining the power of invisibility; a man becomes a vigilante, in order to take revenge on those who have wronged him."
tt0172761,Major Saab,(1998),165 min,5.2,2171,An Army Major decides to tame a persistent rule breaker who is bent on being discharged. However the trainee changes his plan when he falls in love and needs the Major's help in rescuing his beau.
tt2137241,Rock On 2,(2016),143 min,4.9,2170,"The band, Magik reunites with some new members."
tt0348843,Jism,(2003),136 min,5.2,2163,When an unemployed man falls for a wealthy woman and he is willing to do whatever he must to get her away from her abusive husband.
tt0091328,Karma,(1986),193 min,7.2,2156,The BSO is a British oriented group who wants to take control of India. When senior police inspector Vishwa Pratap Singh arrests there leader Dr. Michael Dang the authorities blast the jail...                See full summary »
tt0907674,Amal,(2007),101 min,7.5,2155,"When Amal impresses an eccentric millionaire with his humility and humanity, he unknowingly becomes the old man's beneficiary."
tt0093949,Shahenshah,(1988),175 min,6.2,2153,"Vijay who is a corrupt officer by day, turns a vigilante by night in order to make the city crime free."
tt1455816,Prince,(2010),138 min,4.4,2151,A wanted thief races against time to find an antique coin after he commits the biggest heist of his life and wakes up the next day with no memories.
tt0084667,Shakti,(1982),166 min,7.6,2146,A scrupulously honest cop refuses kidnappers' demands at grave risk to the life of his son. The son is rescued but lives forever scarred by his father's willingness to sacrifice his own son...                See full summary »
tt2573750,Gulaab Gang,(2014),139 min,6.0,2145,A fearless woman fights social injustice; creating a sanctuary for abused women and battling a crooked politician.
tt1087856,Hello,(II) (2008),129 min,3.3,2142,Call-center workers receive a phone call from God.
tt0476649,Darna Zaroori Hai,(2006),108 min,5.4,2138,"Five children take shelter from the rain, inside a spooky bungalow. Encountering an old woman, they follow her upstairs where she proceeds to tell them six scary stories."
tt1753640,Crook: It's Good to Be Bad,(2010),121 min,5.1,2137,Corrupt police and racially motivated attacks against Indian students complicate a re-located crook's life in Australia.
tt0101437,Beta,(1992),171 min,6.2,2134,"Raju, the only heir of a millionaire, is brainwashed by his stepmother for her greed of his entire property."
tt0074730,Kabhie Kabhie,(1976),177 min,7.1,2133,Kabhi Kabhie is a movie about the love story of generations and how a chain of events brings together old lovers as friends.
tt1606267,Lafangey Parindey,(2010),126 min,5.2,2131,"Set in grungy Mumbai, an edgy love story of a blindfolded street fighter and a blind dancer and their never-say-die spirit to achieve the impossible."
tt0420304,Viruddh... Family Comes First,(2005),132 min,7.0,2130,An ordinary 60 plus couple - Vidhyadhar Patwardhan and his wife are forced to search for their faith in human values and society after the death of their only son Amar. In the process they undergo the most testing struggle of their lives.
tt0379375,Matrubhoomi: A Nation Without Women,(2003),99 min,7.6,2128,A disturbing saga about male chauvinism and mistreatment of women in India.
tt6537508,Behen Hogi Teri,(2017),128 min,5.6,2124,A jobless youngster has to fight with criminal rivals who come to snatch away his neighborhood lady love as a bride and also his family which seems not to take note of his feelings towards the girl next door.
tt1182908,Krazzy 4,(2008),110 min,4.2,2123,4 mental patients formulate the plan to rescue their kidnapped doctor and teach the kidnappers a lesson.
tt0454431,Chocolate: Deep Dark Secrets,(2005),160 min,4.8,2116,Five Indians living in London find themselves thrown together when two of them are implicated for a bomb blast. An Indian lawyer enters the scene to bail them out of their predicament.
tt5742874,Sarkar 3,(2017),130 min,4.9,2115,"The third film in Ram Gopal Varma's Sarkar trilogy, which chronicles the exploits of a powerful political figure."
tt0110280,Krantiveer,(1994),147 min,7.4,2111,"Disowned by his parents at a young age, a man ends up in a small village controlled by underworld dons and powerful politicians. Lazy, alcoholic, and unemployed, he gets influenced by a journalist with a positive mission."
tt6545212,Leera the Soulmate,(2018),104 min,6.5,2109,"Leera the Soulmate takes place in the distant future in 6900, the humanity has lost all it's faith and love is taken as a poison, Leera(protagonist) wakes up after 4882 years to realize ...                See full summary »"
tt0250483,Kya Kehna,(2000),155 min,5.8,2093,A young college girl faces hardships and challenges after she becomes a mother without marriage
tt1828289,Shagird,(2011),143 min,7.0,2089,"A rookie cop questions the tactics of his superior, and attempts to track the abductors of his girlfriend."
tt0457802,The Blue Umbrella,(2005),90 min,7.3,2084,"In a small village when a little girl's prescious umbrella is stolen, things goes wrong for a greedy tea seller who was very much interested in buying that umbrella from her."
tt0451983,Zeher,(2005),132 min,5.6,2075,"Siddharth and Sonia are happily married to each other until Anna walks into Siddharth's life. Things takes a worst turn, when Anna gets killed and Siddharth finds himself in deep trouble."
tt0347278,Jhankaar Beats,(2003),143 min,7.1,2066,"This is a story about love, friendship and music. Two copywriter brothers have lost in pop music contest called Jhankaar Beats for the last two years. They take the help of an apprentice to compete in a music contest."
tt0106204,Aankhen,(1993),170 min,6.7,2061,Two good-for-nothing brothers are embroiled in a conspiracy involving a political assassination and try their best to save the country.
tt0493417,Fool N Final,(2007),144 min,3.5,2057,A bunch of misfits and gangsters embarks on a journey to find a lost and stolen diamond.
tt0273452,Bandhan,(1998),154 min,4.8,2056,A united household is shaken to the core when Raju's (Salman Khan's) brother-in-law marries a prostitute.
tt6926486,Daddy,(III) (2017),134 min,6.4,2050,"Spanning the 1970s and 1980s, this is the sensational true story of Arun Gawli, who grew up in Mumbai's impoverished Dagdi Chawl, to become a dreaded don, politician and rival of India's most powerful crime boss, Dawood Ibrahim."
tt0493437,Apna Sapna Money Money,(2006),134 min,5.4,2042,"Kishan is a young man from Goa whose brain is full of every conceivable trick to make a quick buck. He cons people by slipping into different outfits and by assuming many guises. Julie, is ...                See full summary »"
tt0488381,Corporate,(2006),142 min,6.6,2042,Two corporate giants compete in order to recklessly maximize their respective profits.
tt0100816,Tridev,(1989),173 min,6.5,2037,"When an exiled police officer, a bandit and the son of a police commissioner are framed by a smuggler, they join forces to teach him a lesson and prove their innocence."
tt0045693,Do Bigha Zamin,(1953),131 min,8.2,2030,"In the hope of earning enough money to pay off his debts and save his land, a poor farmer becomes a rickshaw puller in the Calcutta and faces many difficulties."
tt11743900,Cookie,(I) (2020),104 min,6.1,2028,The film is an exercise in relentless mind numbing horror.
tt0139859,Annamalai,(1992),164 min,7.7,2028,A class-divided friendship goes through highs and lows through several decades.
tt0306855,Style,(2001),157 min,6.7,2027,"In an attempt to woo the rich women, two prankster-loving men becomes prime suspects of a murder of a woman."
tt6173826,Guest iin London,(2017),132 min,5.4,2026,"A young couple in London struggle to live with their estranged aunt and uncle, who overstay their welcome."
